airport_id,name,city,country_id,iata,icao,latitude,longitude,altitude_ft,timezone_hrs,dst,tz,type,source
8254,Diamantina Airport,Diamantina,78,DTI,SNDT,-18.232000351,-43.6503982544,4446,-3.0,S,America/Sao_Paulo,airport,OurAirports
10295,Kymi Airport,Kotka,126,N,EFKY,60.5713996887207,26.89609909057617,223,2.0,E,N,airport,OurAirports
583,Deelen Air Base,Deelen,203,N,EHDL,52.0606,5.87306,158,1.0,E,Europe/Amsterdam,airport,OurAirports
60,Fort Simpson Airport,Fort Simpson,88,YFS,CYFS,61.76020050048828,-121.23699951171876,555,-7.0,A,America/Edmonton,airport,OurAirports
3847,Meridian Naval Air Station,Meridian,288,N,KNMM,32.55210114,-88.55560303,316,-6.0,A,America/Chicago,airport,OurAirports
804,George Airport,George,258,GRJ,FAGG,-34.0056,22.378902,648,2.0,U,Africa/Johannesburg,airport,OurAirports
6223,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,151,TKG,WIAT,-5.240556,105.175556,282,7.0,N,Asia/Jakarta,airport,OurAirports
9400,La Ferté Alais Airfield,La Ferte Alais,127,N,LFFQ,48.498652,2.338867,453,1.0,E,Europe/Paris,airport,OurAirports
13385,Illorsuit Heliport,Illorsuit,137,N,BGLL,71.2419440428,-53.5628771782,154,-3.0,N,N,airport,OurAirports
6270,Groote Eylandt Airport,Groote Eylandt,62,GTE,YGTE,-13.9750003815,136.460006714,53,9.5,O,Australia/Darwin,airport,OurAirports
5937,Al Ain International Airport,Al Ain,286,AAN,OMAL,24.261699676513672,55.60919952392578,869,4.0,U,Asia/Dubai,airport,OurAirports
5893,Mota Lava Airport,Ablow,292,MTV,NVSA,-13.6660003662,167.712005615,63,11.0,U,Pacific/Efate,airport,OurAirports
4381,Niigata Airport,Niigata,159,KIJ,RJSN,37.9558982849,139.121002197,29,9.0,U,Asia/Tokyo,airport,OurAirports
8334,Moyale Airport,Moyale,162,OYL,HKMY,3.46972,39.101398,2790,3.0,U,Africa/Nairobi,airport,OurAirports
6286,Lockhart River Airport,Lockhart River,62,IRG,YLHR,-12.7869,143.304993,77,10.0,O,Australia/Brisbane,airport,OurAirports
1381,Creil Air Base,Creil,127,CSF,LFPC,49.25350189208984,2.5191400051116943,291,1.0,E,Europe/Paris,airport,OurAirports
7853,Al Minhad Air Base,Minhad AB,286,NHD,OMDM,25.0268001556,55.3661994934,165,4.0,U,Asia/Dubai,airport,OurAirports
3583,Dillingham Airfield,Dillingham,288,HDH,PHDH,21.5795001984,-158.197006226,14,-10.0,A,Pacific/Honolulu,airport,OurAirports
1214,Asturias Airport,Aviles,261,OVD,LEAS,43.5635986328125,-6.0346198081970215,416,1.0,E,Europe/Madrid,airport,OurAirports
5632,Ngjiva Pereira Airport,Ondjiva,56,VPE,FNGI,-17.0435009003,15.683799743700002,3566,1.0,N,Africa/Luanda,airport,OurAirports
11825,Chanute Martin Johnson Airport,Chanute,288,CNU,KCNU,37.668800354,-95.4850997925,1002,,N,N,airport,OurAirports
4188,Dhangarhi Airport,Dhangarhi,201,DHI,VNDH,28.75329971313477,80.58190155029297,690,5.75,N,Asia/Katmandu,airport,OurAirports
3430,Platinum Airport,Port Moller,288,PTU,PAPM,59.01139831542969,-161.82000732421875,15,-9.0,A,America/Anchorage,airport,OurAirports
3288,Fatmawati Soekarno Airport,Bengkulu,151,BKS,WIPL,-3.8637,102.338997,50,7.0,N,Asia/Jakarta,airport,OurAirports
5471,Poplar Hill Airport,Poplar Hill,88,YHP,CPV7,52.1133,-94.2556,1095,-6.0,A,America/Winnipeg,airport,OurAirports
9273,Kastamonu Airport,Kastamonu,279,KFS,LTAL,41.31420135498047,33.795799255371094,3520,3.0,E,Europe/Istanbul,airport,OurAirports
186,Swift Current Airport,Swift Current,88,YYN,CYYN,50.2919006348,-107.691001892,2680,-6.0,N,America/Regina,airport,OurAirports
1599,Megiddo Airport,Megido Airstrip,155,N,LLMG,32.5973014831543,35.22880172729492,200,2.0,E,Asia/Jerusalem,airport,OurAirports
12311,Baidoa Airport,Baidoa,257,BIB,HCMB,3.102220058441162,43.62860107421875,1820,3.0,U,N,airport,OurAirports
8361,Wawa Airport,Wawa,88,YXZ,CYXZ,47.96670150756836,-84.78669738769531,942,-5.0,A,America/Toronto,airport,OurAirports
8250,Confresa Airport,Confresa,78,CFO,SJHG,-10.634400367736816,-51.5635986328125,781,-4.0,S,America/Campo_Grande,airport,OurAirports
424,Hyvinkää Airfield,Hyvinkaa,126,HYV,EFHV,60.6543998718,24.8810997009,430,2.0,E,Europe/Helsinki,airport,OurAirports
7097,Marshall Don Hunter Sr Airport,Marshall,288,MLL,PADM,61.8642997742,-162.026000977,103,-9.0,A,America/Anchorage,airport,OurAirports
559,RAF Wyton,Wyton,287,QUY,EGUY,52.3572006226,-0.107832998037,135,0.0,E,Europe/London,airport,OurAirports
1433,Pontarlier Airport,Pontarlier,127,N,LFSP,46.90399932861328,6.3273701667785645,2683,1.0,E,Europe/Paris,airport,OurAirports
11170,Lure Malbouhans Air Base,Malbouhans,127,N,LFYL,47.7047,6.54583,1040,1.0,E,N,airport,OurAirports
3204,Phu Quoc International Airport,Phuquoc,294,PQC,VVPQ,10.1698,103.9931,37,7.0,U,Asia/Saigon,airport,OurAirports
6467,Oban Airport,North Connel,287,OBN,EGEO,56.4635009765625,-5.399670124053955,20,0.0,E,Europe/London,airport,OurAirports
1818,General Servando Canales International Airport,Matamoros,188,MAM,MMMA,25.7698993683,-97.5252990723,25,-6.0,S,America/Mexico_City,airport,OurAirports
2275,Taipei Songshan Airport,Taipei,271,TSA,RCSS,25.06940078735352,121.552001953125,18,8.0,U,Asia/Taipei,airport,OurAirports
300,Beauvechain Air Base,Beauvechain,70,N,EBBE,50.75859832763672,4.768330097198486,370,1.0,E,Europe/Brussels,airport,OurAirports
447,Piikajarvi Airport,Piikajarvi,126,N,EFPI,61.245601654052734,22.19339942932129,148,2.0,E,Europe/Helsinki,airport,OurAirports
7018,Thief River Falls Regional Airport,Thief River Falls,288,TVF,KTVF,48.06570053,-96.18499756,1119,-6.0,A,America/Chicago,airport,OurAirports
9183,Martin State Airport,Baltimore,288,MTN,KMTN,39.325699,-76.413803,21,-5.0,A,America/New_York,airport,OurAirports
1148,Moi Air Base,Nairobi,162,N,HKRE,-1.27726995945,36.8623008728,5336,3.0,U,Africa/Nairobi,airport,OurAirports
11996,Ratnagiri Airport,,150,RTC,VARG,17.013599,73.327797,305,,N,N,airport,OurAirports
11436,Tarko-Sale Airport,Tarko-Sale,234,TQL,USDS,64.9308013916,77.81809997559999,82,5.0,U,N,airport,OurAirports
1756,Arroyo Barril Airport,Samana,115,N,MDAB,19.198600769,-69.42980194089999,57,-4.0,U,America/Santo_Domingo,airport,OurAirports
14103,Kostomuksha Airport,Kostomuksha,234,N,ULPM,64.61799621579999,30.6870002747,681,,N,N,airport,OurAirports
9744,Napaskiak Airport,Napaskiak,288,PKA,PAPK,60.70289993,-161.7779999,24,-9.0,A,America/Anchorage,airport,OurAirports
704,Landskrona Airport,Landskrona,267,N,ESML,55.94599914550781,12.869999885559082,194,1.0,E,Europe/Stockholm,airport,OurAirports
1375,Rouen Airport,Rouen,127,URO,LFOP,49.38420104980469,1.1748000383377075,512,1.0,E,Europe/Paris,airport,OurAirports
665,Trondheim Airport Værnes,Trondheim,214,TRD,ENVA,63.4578018,10.9239998,56,1.0,E,Europe/Oslo,airport,OurAirports
1901,Jardines Del Rey Airport,Cunagua,105,CCC,MUCC,22.4610004425,-78.32839965820001,13,-5.0,U,America/Havana,airport,OurAirports
6256,Ceduna Airport,Ceduna,62,CED,YCDU,-32.13059997558594,133.7100067138672,77,9.5,O,Australia/Adelaide,airport,OurAirports
183,Taloyoak Airport,Spence Bay,88,YYH,CYYH,69.5466995239,-93.5766983032,92,-7.0,A,America/Edmonton,airport,OurAirports
900,N'Gaoundéré Airport,N'gaoundere,87,NGE,FKKN,7.357009887695312,13.559200286865234,3655,1.0,N,Africa/Douala,airport,OurAirports
812,Gariep Dam Airport,Hendrik Verwoerddam,258,N,FAHV,-30.56220054626465,25.52829933166504,4176,2.0,U,Africa/Johannesburg,airport,OurAirports
2022,Hood Airport,Masterton,206,MRO,NZMS,-40.97330093383789,175.63400268554688,364,12.0,Z,Pacific/Auckland,airport,OurAirports
7724,Tallinn Linnahall Heliport,Tallinn,121,N,EECL,59.4486198425293,24.75322723388672,23,2.0,E,Europe/Tallinn,airport,OurAirports
7012,Prince Rupert/Seal Cove Seaplane Base,Prince Rupert,88,ZSW,CZSW,54.33330154418945,-130.2830047607422,0,-8.0,A,America/Vancouver,airport,OurAirports
2459,Chilecito Airport,Chilecito,59,N,SANO,-29.2238998413,-67.4389038086,3099,-3.0,N,America/Argentina/La_Rioja,airport,OurAirports
8876,Yangzhou Taizhou Airport,Yangzhou,95,YTY,ZSYA,32.5634,119.7198,7,8.0,N,Asia/Shanghai,airport,OurAirports
3357,Camden Airport,Camden,62,CDU,YSCN,-34.04029846191406,150.68699645996094,230,10.0,O,Australia/Sydney,airport,OurAirports
2594,Manicoré Airport,Manicore,78,MNX,SBMY,-5.8113799095154,-61.278301239014,174,-4.0,S,America/Boa_Vista,airport,OurAirports
13383,Sermiligaaq Heliport,Sermiligaaq,137,N,BGSG,65.9059197626,-36.3782536983,33,-3.0,N,N,airport,OurAirports
9311,Gannan Xiahe Airport,Xiahe city,95,GXH,ZLXH,34.8105,102.6447,10510,8.0,N,Asia/Shanghai,airport,OurAirports
7414,Shark El Oweinat International Airport,Sharq Al-Owainat,117,GSQ,HEOW,22.5856990814209,28.71660041809082,859,2.0,U,Africa/Cairo,airport,OurAirports
536,Islay Airport,Islay,287,ILY,EGPI,55.68190002441406,-6.256669998168945,56,0.0,E,Europe/London,airport,OurAirports
8115,Klietz/Scharlibbe Airport,Scharlibbe,133,N,EDCL,52.70944213867188,12.07333278656006,95,1.0,E,Europe/Berlin,airport,OurAirports
1853,Carlos Rovirosa Pérez International Airport,Villahermosa,188,VSA,MMVA,17.996999740600586,-92.81739807128906,46,-6.0,S,America/Mexico_City,airport,OurAirports
4027,Jackson Hole Airport,Jacksn Hole,288,JAC,KJAC,43.6072998046875,-110.73799896240234,6451,-7.0,A,America/Denver,airport,OurAirports
3457,Wichita Eisenhower National Airport,Wichita,288,ICT,KICT,37.649899,-97.433098,1333,-6.0,A,America/Chicago,airport,OurAirports
8473,Hazleton Municipal Airport,Hazleton,288,HZL,KHZL,40.9868011475,-75.9949035645,1603,-5.0,A,America/New_York,airport,OurAirports
721,Sundsvall-Härnösand Airport,Sundsvall,267,SDL,ESNN,62.528099060058594,17.443899154663086,16,1.0,E,Europe/Stockholm,airport,OurAirports
5483,Lac Du Bonnet Airport,Lac Du Bonnet,88,N,CYAX,50.2943992615,-96.0100021362,850,-6.0,A,America/Winnipeg,airport,OurAirports
2011,Dunedin Airport,Dunedin,206,DUD,NZDN,-45.9281005859375,170.197998046875,4,12.0,Z,Pacific/Auckland,airport,OurAirports
564,RAF Northolt,Northolt,287,NHT,EGWU,51.5530014038,-0.418166995049,124,0.0,E,Europe/London,airport,OurAirports
9140,Safford Regional Airport,Safford,288,SAD,KSAD,32.85480118,-109.6350021,3179,-7.0,N,America/Phoenix,airport,OurAirports
2865,Santa Bárbara del Zulia Airport,Santa Barbara,293,STB,SVSZ,8.974550247192383,-71.94325256347656,32,-4.0,U,America/Caracas,airport,OurAirports
1407,Granville Airport,Granville,127,GFR,LFRF,48.88309860229492,-1.564170002937317,45,1.0,E,Europe/Paris,airport,OurAirports
8971,Guyuan Liupanshan Airport,Guyuan,95,GYU,ZLGY,36.0788888889,106.216944444,5696,8.0,U,Asia/Shanghai,airport,OurAirports
1801,General Guadalupe Victoria International Airport,Durango,188,DGO,MMDO,24.1242008209,-104.527999878,6104,-6.0,S,America/Mexico_City,airport,OurAirports
12011,Alpha Airport,Alpha,62,ABH,YAPH,-23.646099,146.584,1255,,N,N,airport,OurAirports
927,Antsirabato Airport,Antalaha,179,ANM,FMNH,-14.99940013885498,50.3202018737793,20,3.0,U,Indian/Antananarivo,airport,OurAirports
6269,Gladstone Airport,Gladstone,62,GLT,YGLA,-23.869699,151.223007,64,10.0,O,Australia/Brisbane,airport,OurAirports
6141,Izhevsk Airport,Izhevsk,234,IJK,USII,56.82809829711914,53.45750045776367,531,4.0,N,Europe/Samara,airport,OurAirports
1469,Mytilene International Airport,Mytilini,136,MJT,LGMT,39.0567016602,26.5983009338,60,2.0,E,Europe/Athens,airport,OurAirports
7987,Mackenzie Airport,Mackenzie British Columbia,88,N,CYZY,55.304402,-123.132004,2264,-8.0,A,America/Vancouver,airport,OurAirports
9253,Bubovice Airport,Bubovice,107,N,LKBU,49.97439956665039,14.178099632263184,1401,1.0,E,Europe/Prague,airport,OurAirports
5531,Big Trout Lake Airport,Big Trout Lake,88,YTL,CYTL,53.81779861450195,-89.89689636230469,729,-6.0,A,America/Winnipeg,airport,OurAirports
8707,Bungoma Airport,Bungoma,162,N,HKBU,0.5762079954147339,34.55345153808594,4726,3.0,U,Africa/Nairobi,airport,OurAirports
7654,DeKalb Peachtree Airport,Atlanta,288,PDK,KPDK,33.8755989075,-84.3020019531,1003,-5.0,A,America/New_York,airport,OurAirports
8405,Glasgow City Heliport,Glasgow,287,N,EGEG,55.86138916015625,-4.29694414138794,0,0.0,E,Europe/London,airport,OurAirports
9233,Tak Airport,Tak,274,TKT,VTPT,16.895999908447266,99.25330352783205,478,7.0,N,Asia/Bangkok,airport,OurAirports
5619,Morafenobe Airport,Morafenobe,179,TVA,FMMR,-17.850083,44.920467,748,3.0,U,Indian/Antananarivo,airport,OurAirports
946,Cabinda Airport,Cabinda,56,CAB,FNCA,-5.59699010848999,12.188400268554688,66,1.0,N,Africa/Luanda,airport,OurAirports
8467,Flugplatz Punitz,Punitz-Guessing,63,N,LOGG,47.14653,16.316843,950,1.0,E,Europe/Vienna,airport,OurAirports
10545,Ubatuba Airport,Ubatuba,78,UBT,SDUB,-23.44109916687012,-45.07559967041016,13,-3.0,S,N,airport,OurAirports
8234,Capurganá Airport,Capurgana,97,CPB,SKCA,8.63333,-77.35,49,-5.0,S,America/Bogota,airport,OurAirports
16,Keflavik International Airport,Keflavik,149,KEF,BIKF,63.985000610352,-22.605600357056,171,0.0,N,Atlantic/Reykjavik,airport,OurAirports
11673,William Creek Airport,William Creek,62,N,YWMC,-28.906700134277344,136.3419952392578,91,9.5,U,N,airport,OurAirports
7700,Phan Rang Airport,Phan Rang,294,PHA,VVPR,11.6335000992,108.952003479,101,7.0,N,Asia/Saigon,airport,OurAirports
11008,Mankato Regional Airport,Mankato,288,N,KMKT,44.22159958,-93.91870117,1021,-6.0,A,N,airport,OurAirports
318,Altenburg-Nobitz Airport,Altenburg,133,AOC,EDAC,50.981945,12.506389,640,1.0,E,Europe/Berlin,airport,OurAirports
3054,Kailashahar Airport,Kailashahar,150,IXH,VEKR,24.30820083618164,92.0072021484375,79,5.5,N,Asia/Calcutta,airport,OurAirports
7265,Red Sucker Lake Airport,Red Sucker Lake,88,YRS,CYRS,54.16719818115234,-93.55719757080078,729,-6.0,A,America/Winnipeg,airport,OurAirports
1192,Gorna Oryahovitsa Airport,Gorna Orechovica,81,GOZ,LBGO,43.15140151977539,25.712900161743164,285,2.0,E,Europe/Sofia,airport,OurAirports
3018,Porbandar Airport,Porbandar,150,PBD,VAPR,21.6487007141,69.65720367429999,23,5.5,N,Asia/Calcutta,airport,OurAirports
12021,Deniliquin Airport,Deniliquin,62,DNQ,YDLQ,-35.5593986511,144.945999146,316,,N,N,airport,OurAirports
2785,Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,223,CIX,SPHI,-6.787479877471924,-79.8281021118164,97,-5.0,U,America/Lima,airport,OurAirports
3758,El Centro NAF Airport (Vraciu Field),El Centro,288,NJK,KNJK,32.829201,-115.671996,-42,-8.0,A,America/Los_Angeles,airport,OurAirports
8950,Pecos Municipal Airport,Pecos,288,PEQ,KPEQ,31.382400512695,-103.51100158691,2613,-6.0,A,America/Chicago,airport,OurAirports
2279,Narita International Airport,Tokyo,159,NRT,RJAA,35.7647018433,140.386001587,141,9.0,U,Asia/Tokyo,airport,OurAirports
1398,Phalsbourg-Bourscheid Air Base,Phalsbourg,127,N,LFQP,48.7680556,7.205,1017,1.0,E,Europe/Paris,airport,OurAirports
418,Eura Airport,Eura,126,N,EFEU,61.1161003112793,22.201400756835938,259,2.0,E,Europe/Helsinki,airport,OurAirports
1246,Valencia Airport,Valencia,261,VLC,LEVC,39.4893,-0.481625,240,1.0,E,Europe/Madrid,airport,OurAirports
1942,George Town Airport,George Town,65,N,MYEG,23.4666996002,-75.78170013430001,5,-5.0,U,America/Nassau,airport,OurAirports
2048,Herat Airport,Herat,51,HEA,OAHR,34.209999084472656,62.22829818725586,3206,4.5,U,Asia/Kabul,airport,OurAirports
2324,Toyama Airport,Toyama,159,TOY,RJNT,36.64830017089844,137.18800354003906,95,9.0,U,Asia/Tokyo,airport,OurAirports
13718,Aerodromo de Castelo Branco,Castelo Branco,226,N,LPCB,39.847022,-7.44111,1300,,N,N,airport,OurAirports
12361,Harts Range Airport,Harts Range,62,N,YHTS,-22.98500061035156,134.91799926757812,0,9.5,N,N,airport,OurAirports
11823,Burley Municipal Airport,Burley,288,BYI,KBYI,42.5425987244,-113.772003174,4150,,N,N,airport,OurAirports
2984,Bryansk Airport,Bryansk,234,BZK,UUBP,53.214199,34.176399,663,3.0,N,Europe/Moscow,airport,OurAirports
1201,Osijek-Čepin Airfield,Cepin,104,N,LDOC,45.5427778,18.6319444,299,1.0,E,Europe/Zagreb,airport,OurAirports
8497,Illinois Valley Regional Airport-Walter A Duncan Field,Peru,288,VYS,KVYS,41.351898,-89.153099,654,-6.0,A,America/Chicago,airport,OurAirports
4351,"Oslo, Fornebu Airport",Oslo,214,FBU,ENFB,59.89580154418945,10.617199897766112,0,1.0,E,Europe/Oslo,airport,OurAirports
3705,Molokai Airport,Molokai,288,MKK,PHMK,21.15290069580078,-157.0959930419922,454,-10.0,N,Pacific/Honolulu,airport,OurAirports
2096,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,247,YNB,OEYN,24.144199,38.0634,26,3.0,U,Asia/Riyadh,airport,OurAirports
3908,Syamsudin Noor Airport,Banjarmasin,151,BDJ,WAOO,-3.4423599243164062,114.76300048828124,66,8.0,N,Asia/Makassar,airport,OurAirports
1894,Les Cayes Airport,Cayes,144,CYA,MTCA,18.27109909057617,-73.78829956054688,203,-5.0,U,America/Port-au-Prince,airport,OurAirports
7776,Dayton-Wright Brothers Airport,Dayton,288,MGY,KMGY,39.5890007019,-84.224899292,957,-5.0,U,America/New_York,airport,OurAirports
6355,Zhuhai Jinwan Airport,Zhuhai,95,ZUH,ZGSD,22.006399,113.375999,23,8.0,U,Asia/Shanghai,airport,OurAirports
1359,Montpellier-Méditerranée Airport,Montpellier,127,MPL,LFMT,43.57619857788086,3.96301007270813,17,1.0,E,Europe/Paris,airport,OurAirports
7597,Butaritari Atoll Airport,Butaritari,163,BBG,NGTU,3.08583,172.811005,5,12.0,U,Pacific/Tarawa,airport,OurAirports
1920,Siguanea Airport,Siguanea,105,SZJ,MUSN,21.64249992370605,-82.9551010131836,39,-5.0,U,America/Havana,airport,OurAirports
2350,Atsugi Naval Air Facility,Atsugi,159,NJA,RJTA,35.4546012878418,139.4499969482422,205,9.0,U,Asia/Tokyo,airport,OurAirports
3174,Krabi Airport,Krabi,274,KBV,VTSG,8.09912014008,98.9861984253,82,7.0,U,Asia/Bangkok,airport,OurAirports
2784,Cesar Torke Podesta Airport,Moquegua,223,N,SPEQ,-17.179000854492188,-70.93080139160156,4480,-5.0,U,America/Lima,airport,OurAirports
3154,Tambaram Air Force Station,Tambaram,150,N,VOTX,12.90719985961914,80.12190246582031,90,5.5,N,Asia/Calcutta,airport,OurAirports
8360,Manitouwadge Airport,Manitouwadge,88,YMG,CYMG,49.08390045166016,-85.86060333251953,1198,-5.0,A,America/Toronto,airport,OurAirports
11684,Kenora Seaplane Base,Kenora,88,N,CJM9,49.767424,-94.49274,1060,-6.0,A,N,airport,OurAirports
5457,Anahim Lake Airport,Anahim Lake,88,YAA,CAJ4,52.45249938964844,-125.3030014038086,3635,-8.0,A,America/Vancouver,airport,OurAirports
3295,Kluang Airport,Kluang,181,N,WMAP,2.04138994217,103.306999207,150,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
2400,Cagayan De Oro Airport,Ladag,224,N,RPML,8.41562,124.611,601,8.0,N,Asia/Manila,airport,OurAirports
391,Trier-Föhren Airport,Trier,133,N,EDRT,49.863888,6.7875,666,1.0,E,Europe/Berlin,airport,OurAirports
6273,Hooker Creek Airport,Hooker Creek,62,HOK,YHOO,-18.3367004395,130.638000488,320,9.5,O,Australia/Darwin,airport,OurAirports
1055,Lanzarote Airport,Arrecife,261,ACE,GCRR,28.945499,-13.6052,46,0.0,E,Atlantic/Canary,airport,OurAirports
6318,Port Lincoln Airport,Port Lincoln,62,PLO,YPLC,-34.6053009033,135.880004883,36,9.5,O,Australia/Adelaide,airport,OurAirports
6853,Wausau Downtown Airport,Wausau,288,AUW,KAUW,44.9262008667,-89.6266021729,1201,-6.0,U,America/Chicago,airport,OurAirports
3409,Noto Airport,Wajima,159,NTQ,RJNW,37.2930984497,136.962005615,718,9.0,U,Asia/Tokyo,airport,OurAirports
7207,Kotlik Airport,Kotlik,288,KOT,PFKO,63.0306015015,-163.533004761,15,-9.0,A,America/Anchorage,airport,OurAirports
12007,Fedotovo Naval Air Base,Kipelovo,234,N,XLWF,59.193031,39.129411,574,,N,N,airport,OurAirports
6905,Lutsk Airport,Lutsk,285,UCK,UKLC,50.678404,25.487165,774,2.0,U,Europe/Kiev,airport,OurAirports
12984,Finke Airport,Finke,62,FIK,YFNE,-25.5946998596,134.582992554,0,9.5,N,N,airport,OurAirports
6247,Oakey Airport,Oakey,62,OKY,YBOK,-27.411399841308597,151.73500061035156,1335,10.0,O,Australia/Brisbane,airport,OurAirports
1033,Bunia Airport,Bunia,100,BUX,FZKA,1.5657199621200562,30.220800399780277,4045,2.0,U,Africa/Lubumbashi,airport,OurAirports
6744,Wuzhou Changzhoudao Airport,Wuzhou,95,WUZ,ZGWZ,23.456699,111.248001,89,8.0,U,Asia/Shanghai,airport,OurAirports
2421,Bagabag Airport,Bagabag,224,N,RPUZ,16.6192,121.251999,820,8.0,N,Asia/Manila,airport,OurAirports
952,Malanje Airport,Malanje,56,MEG,FNMA,-9.525090217590332,16.312400817871094,3868,1.0,N,Africa/Luanda,airport,OurAirports
4386,Albert J Ellis Airport,Jacksonville NC,288,OAJ,KOAJ,34.8292007446,-77.61209869380001,94,-5.0,A,America/New_York,airport,OurAirports
2041,Whakatane Airport,Whakatane,206,WHK,NZWK,-37.92060089111328,176.91400146484375,20,12.0,Z,Pacific/Auckland,airport,OurAirports
702,Feringe Airport,Ljungby,267,N,ESMG,56.9502983093,13.9216995239,538,1.0,E,Europe/Stockholm,airport,OurAirports
539,Scatsta Airport,Scatsta,287,SCS,EGPM,60.43280029296875,-1.2961100339889526,81,0.0,E,Europe/London,airport,OurAirports
3924,Muhammad Salahuddin Airport,Bima,151,BMU,WADB,-8.5396499633789,118.68699645996,3,8.0,N,Asia/Makassar,airport,OurAirports
3034,Phnom Penh International Airport,Phnom-penh,86,PNH,VDPP,11.546600341796877,104.84400177001952,40,7.0,U,Asia/Phnom_Penh,airport,OurAirports
5523,Powell River Airport,Powell River,88,YPW,CYPW,49.83420181274414,-124.5,425,-8.0,A,America/Vancouver,airport,OurAirports
5900,Tavie Airport,Paama Island,292,PBJ,NVSI,-16.438999176,168.257003784,160,11.0,U,Pacific/Efate,airport,OurAirports
1487,Tatoi Airport,Dekelia,136,N,LGTT,38.1088981628418,23.78380012512207,785,2.0,E,Europe/Athens,airport,OurAirports
